بنگلا دیش	 Location
کی	 Other
پہلی	 Other
اننگز	 Other
کی	 Other
برتری	 Other
ختم	 Other
کرنے	 Other
کے	 Other
لیے	 Other
اب	 Other
بھی	 Other
مزید	 Other
166	 Number
رنز	 Other
درکار	 Other
ہیں۔	 Other
 
کھیل	 Other
کے	 Other
دوسرے	 Other
دن	 Other
آؤٹ	 Other
ہونے	 Other
والے	 Other
پہلے	 Other
آسٹریلوی	 Other
بلے	 Other
باز	 Other
ڈیوڈ وارنر	 Person
تھے	 Other
جو	 Other
17	 Number
رنز	 Other
بنانے	 Other
کے	 Other
بعد	 Other
جیمز اینڈرسن	 Person
کی	 Other
گیند	 Other
پر	 Other
کیچ	 Other
ہوئے۔	 Other
 
ان	 Other
کی	 Other
جگہ	 Other
آنے	 Other
والے	 Other
سٹیون سمتھ	 Person
33	 Number
رنز	 Other
بنانے	 Other
کے	 Other
بعد	 Other
معین علی	 Person
کی	 Other
گیند	 Other
پر	 Other
الیسٹر کک	 Person
کے	 Other
ہاتھوں	 Other
کیچ	 Other
ہوئے۔	 Other
 
دوسرے	 Other
آسٹریلوی	 Other
اوپنر	 Other
کرس روجرز	 Person
5	 Number
رنز	 Other
کی	 Other
کمی	 Other
سے	 Other
پانچویں	 Other
ٹیسٹ	 Other
سنچری	 Other
مکمل	 Other
نہ	 Other
کر	 Other
سکے	 Other
اور	 Other
وڈز	 Other
کی	 Other
گیند	 Other
پر	 Other
وکٹ	 Other
کیپر	 Other
کو	 Other
کیچ	 Other
دے	 Other
بیٹھے۔	 Other
 
انھوں	 Other
نے	 Other
پہلے	 Other
وارنر	 Other
کے	 Other
ساتھ	 Other
مل	 Other
کر	 Other
52	 Number
رنز	 Other
اور	 Other
پھر	 Other
کلارک	 Person
کے	 Other
ساتھ	 Other
51	 Number
رنز	 Other
کی	 Other
شراکت	 Other
قائم	 Other
کی۔	 Other
 
معین علی	 Person
نے	 Other
اپنی	 Other
ہی	 Other
گیند	 Other
پر	 Other
مائیکل کلارک	 Person
کو	 Other
کیچ	 Other
آؤٹ	 Other
کر	 Other
کے	 Other
انگلش	 Other
ٹیم	 Other
کو	 Other
چوتھی	 Other
کامیابی	 Other
دلوائی	 Other
تو	 Other
مہمان	 Other
ٹیم	 Other
کا	 Other
سکور	 Other
207	 Number
رنز	 Other
تھا۔	 Other
 
کلارک	 Other
38	 Number
رنز	 Other
بنا	 Other
سکے۔	 Other
 
ایڈم ووگز	 Person
آؤٹ	 Other
ہونے	 Other
والے	 Other
پانچویں	 Other
آسٹریلوی	 Other
بلے	 Other
باز	 Other
تھے	 Other
جو	 Other
31	 Number
رنز	 Other
بنانے	 Other
کے	 Other
بعد	 Other
بین	 Other
سٹوکس	 Other
کی	 Other
اس	 Other
اننگز	 Other
میں	 Other
پہلی	 Other
وکٹ	 Other
بنے۔	 Other
 
اس	 Other
سے	 Other
قبل	 Other
انگلش	 Other
ٹیم	 Other
دوسرے	 Other
دن	 Other
ابتدائی	 Other
سیشن	 Other
میں	 Other
اپنی	 Other
پہلی	 Other
اننگز	 Other
میں	 Other
430	 Number
رنز	 Other
بنا	 Other
کر	 Other
آؤٹ	 Other
ہوگئی۔	 Other
 
دوسرے	 Other
دن	 Other
انگلینڈ	 Location
کی	 Other
جانب	 Other
سے	 Other
معین علی	 Person
اور	 Other
سٹوارٹ براڈ	 Person
نے	 Other
7	 Number
وکٹوں	 Other
کے	 Other
نقصان	 Other
پر	 Other
343	 Number
رنز	 Other
سے	 Other
اننگز	 Other
دوبارہ	 Other
شروع	 Other
کی	 Other
تو	 Other
اس	 Other
کی	 Other
بقیہ	 Other
تین	 Other
وکٹیں	 Other
سکور	 Other
میں	 Other
87	 Number
رنز	 Other
کے	 Other
اضافے	 Other
کے	 Other
بعد	 Other
گریں۔	 Other
 
معین علی	 Person
نے	 Other
77	 Number
رنز	 Other
کی	 Other
اننگز	 Other
کھیل	 Other
کر	 Other
اپنی	 Other
ٹیم	 Other
اس	 Other
اچھے	 Other
مجموعے	 Other
تک	 Other
پہنچے	 Other
میں	 Other
مدد	 Other
دی۔	 Other
 
انھوں	 Other
نے	 Other
براڈ	 Other
کے	 Other
ساتھ	 Other
مل	 Other
کر	 Other
آٹھویں	 Other
وکٹ	 Other
کے	 Other
لیے	 Other
52	 Number
رنز	 Other
کی	 Other
شراکت	 Other
قائم	 Other
کی	 Other
جو	 Other
خود	 Other
18	 Number
رنز	 Other
بنانے	 Other
کے	 Other
بعد	 Other
آؤٹ	 Other
ہوئے۔	 Other
 
آسٹریلیا	 Location
کی	 Other
جانب	 Other
سے	 Other
پہلی	 Other
اننگز	 Other
میں	 Other
مچل سٹارک	 Person
5	 Number
وکٹوں	 Other
کے	 Other
ساتھ	 Other
سب	 Other
سے	 Other
کامیاب	 Other
بولر	 Other
ہے	 Other
جبکہ	 Other
ہیزل وڈ	 Person
نے	 Other
تین	 Other
اور	 Other
سپنر	 Other
لیون	 Other
نے	 Other
دو	 Other
وکٹیں	 Other
لیں۔	 Other
 
پاکستان	 Location
اور	 Other
سری لنکا	 Location
کے	 Other
درمیان	 Other
پانچ	 Other
ایک	 Other
روزہ	 Other
میچوں	 Other
کی	 Other
سیریز	 Other
کا	 Other
پہلا	 Other
ون	 Other
ڈے	 Other
انٹرنیشنل	 Other
ہفتے	 Other
کے	 Other
روز	 Other
دمبولا	 Location
میں	 Other
کھیلا	 Other
جارہا	 Other
ہے۔	 Other
 
یہ	 Other
اس	 Other
سیریز	 Other
کا	 Other
واحد	 Other
ڈے	 Other
میچ	 Other
ہے	 Other
بقیہ	 Other
چاروں	 Other
میچ	 Other
ڈے	 Other
نائٹ	 Other
ہوں	 Other
گے۔	 Other
 
پاکستانی	 Other
ٹیم	 Other
کی	 Other
قیادت	 Other
اظہرعلی	 Person
کر	 Other
رہے	 Other
ہیں۔	 Other
 
ان	 Other
کی	 Other
قیادت	 Other
میں	 Other
پاکستانی	 Other
ٹیم	 Other
کو	 Other
بنگلہ دیش	 Location
کے	 Other
خلاف	 Other
تینوں	 Other
ون	 Other
ڈے	 Other
انٹرنیشنل	 Other
میچوں	 Other
میں	 Other
شکست	 Other
ہوئی	 Other
تھی	 Other
البتہ	 Other
اس	 Other
نے	 Other
زمبابوے	 Location
کے	 Other
خلاف	 Other
سیریز	 Other
دو	 Other
صفر	 Other
سے	 Other
جیتی	 Other
تھی۔	 Other
 
ورلڈ	 Other
کپ	 Other
میں	 Other
ان	 Other
فٹ	 Other
ہونے	 Other
کے	 Other
بعد	 Other
فاسٹ	 Other
بولر	 Other
محمد عرفان	 Person
کی	 Other
ٹیم	 Other
میں	 Other
واپسی	 Other
ہوئی	 Other
ہے۔	 Other
 
زمبابوے	 Location
کے	 Other
خلاف	 Other
ٹی	 Other
20	 Number
میں	 Other
عمدہ	 Other
بیٹنگ	 Other
کرنے	 Other
والے	 Other
مختار احمد	 Person
اور	 Other
بلال آصف	 Person
کو	 Other
پہلی	 Other
بار	 Other
ون	 Other
ڈے	 Other
ٹیم	 Other
میں	 Other
شامل	 Other
کیا	 Other
گیا	 Other
ہے۔	 Other
 
اس	 Other
سیریز	 Other
میں	 Other
سری لنکا	 Location
کو	 Other
سنگاکارا	 Person
اور	 Other
جے وردھنے	 Person
کی	 Other
خدمات	 Other
حاصل	 Other
نہیں	 Other
ہوں	 Other
گی،	 Other
البتہ	 Other
جارحانہ	 Other
انداز	 Other
میں	 Other
بیٹنگ	 Other
کرنے	 Other
والے	 Other
تلکارتنے دلشان	 Person
ٹیم	 Other
میں	 Other
شامل	 Other
ہوں	 Other
گے،	 Other
جنھیں	 Other
10000	 Number
رنز	 Other
مکمل	 Other
کرنے	 Other
کے	 Other
لیے	 Other
204	 Number
رنز	 Other
درکار	 Other
ہیں۔	 Other
 
پاکستان	 Location
اے	 Other
کے	 Other
خلاف	 Other
انتہائی	 Other
شاندار	 Other
بیٹنگ	 Other
کرنے	 Other
والے	 Other
کوشل	 Other
پریرا	 Other
بھی	 Other
ٹیم	 Other
میں	 Other
شامل	 Other
ہیں۔	 Other
 
پاکستانی	 Other
ٹیم	 Other
کے	 Other
لیے	 Other
چیمپیئنز	 Other
ٹرافی	 Other
تک	 Other
رسائی	 Other
کے	 Other
لیے	 Other
یہ	 Other
سیریز	 Other
جیتنا	 Other
لازمی	 Other
ہے۔	 Other
 
چیمپئنز	 Other
ٹرافی	 Other
میں	 Other
آٹھ	 Other
ٹیموں	 Other
نےحصہ	 Other
لینا	 Other
ہے	 Other
اور	 Other
اس	 Other
وقت	 Other
پاکستانی	 Other
ٹیم	 Other
87	 Number
پوائنٹس	 Other
کے	 Other
ساتھ	 Other
نویں	 Other
نمبر	 Other
پر	 Other
ہے۔	 Other
 
ویسٹ انڈیز	 Location
کا	 Other
88	 Number
پوائنٹ	 Other
کے	 Other
ساتھ	 Other
آٹھواں	 Other
نمبر	 Other
ہے	 Other
جبکہ	 Other
بنگلہ دیش	 Location
کی	 Other
پوزیشن	 Other
ساتویں	 Other
ہے	 Other
اس	 Other
کے	 Other
93	 Number
پوائنٹ	 Other
ہیں۔	 Other
 
کارڈف	 Location
میں	 Other
جاری	 Other
ایشز	 Other
ٹیسٹ	 Other
سیریز	 Other
کے	 Other
پہلے	 Other
میچ	 Other
کے	 Other
تیسرے	 Other
دن	 Other
انگلش	 Other
ٹیم	 Other
کی	 Other
پوزیشن	 Other
مزید	 Other
مضبوط	 Other
ہوگئی	 Other
ہے۔	 Other
 
اب	 Other
سے	 Other
کچھ	 Other
دیر	 Other
قبل	 Other
انگلینڈ	 Location
نے	 Other
اپنی	 Other
دوسری	 Other
اننگز	 Other
میں	 Other
نو	 Number
وکٹوں	 Other
کے	 Other
نقصان	 Other
پر	 Other
288	 Number
رنز	 Other
بنا	 Other
لیے	 Other
تھے۔	 Other
 
اس	 Other
طرح	 Other
اسے	 Other
آسٹریلیا	 Location
پر	 Other
400	 Number
سے	 Other
زیادہ	 Other
رنز	 Other
کی	 Other
مجموعی	 Other
برتری	 Other
حاصل	 Other
ہوگئی	 Other
ہے۔	 Other
 
اس	 Other
وقت	 Other
کریز	 Other
پر	 Other
مارک ووڈ	 Person
اور	 Other
جیمز اینڈرسن	 Person
موجود	 Other
ہیں۔	 Other
 
اب	 Other
سے	 Other
کچھ	 Other
دیر	 Other
قبل	 Other
جوس بٹلر	 Person
سات	 Number
،	 Other
بین سٹوکس	 Person
42	 Number
اور	 Other
سٹوورٹ براڈ	 Person
چار	 Number
رنز	 Other
بنا	 Other
کر	 Other
آؤٹ	 Other
ہوئے۔	 Other
 
پہلی	 Other
اننگز	 Other
کی	 Other
طرح	 Other
دوسری	 Other
اننگز	 Other
میں	 Other
بھی	 Other
انگلش	 Other
ٹیم	 Other
کا	 Other
آغاز	 Other
اچھا	 Other
نہ	 Other
تھا	 Other
اور	 Other
اس	 Other
کی	 Other
ابتدائی	 Other
دو	 Other
وکٹیں	 Other
22	 Number
کے	 Other
مجموعی	 Other
سکور	 Other
پر	 Other
گر	 Other
گئی	 Other
تھیں۔	 Other
 
انگلینڈ	 Other
کی	 Other
جانب	 Other
سے	 Other
پہلی	 Other
اننگز	 Other
میں	 Other
سنچری	 Other
بنانے	 Other
والے	 Other
جو روٹ	 Person
دوسری	 Other
اننگز	 Other
میں	 Other
60	 Number
رنز	 Other
بنا	 Other
کر	 Other
مچل جانسن	 Person
کی	 Other
گیند	 Other
پر	 Other
کلین	 Other
بولڈ	 Other
ہوئے۔	 Other
 
اس	 Other
سے	 Other
قبل	 Other
73	 Number
رنز	 Other
پر	 Other
تین	 Other
وکٹیں	 Other
گرنے	 Other
کے	 Other
بعد	 Other
ایئن بیل	 Person
اور	 Other
جو روٹ	 Person
نے	 Other
اننگز	 Other
کو	 Other
سنبھالا	 Other
دیا	 Other
اور	 Other
چوتھی	 Other
وکٹ	 Other
کے	 Other
لیے	 Other
97	 Number
رنز	 Other
کی	 Other
شراکت	 Other
قائم	 Other
کی۔	 Other
 
اس	 Other
موقع	 Other
پر	 Other
مچل جانسن	 Person
نے	 Other
نصف	 Other
سنچری	 Other
بنانے	 Other
والے	 Other
بیل	 Other
کو	 Other
60	 Number
کے	 Other
سکور	 Other
پر	 Other
بولڈ	 Other
کر	 Other
کے	 Other
آسٹریلوی	 Other
ٹیم	 Other
کو	 Other
چوتھی	 Other
کامیابی	 Other
دلوائی۔	 Other
 
جمعے	 Other
کو	 Other
کھیل	 Other
کے	 Other
ابتدائی	 Other
سیشن	 Other
میں	 Other
آسٹریلیا	 Location
کی	 Other
ٹیم	 Other
اپنی	 Other
پہلی	 Other
اننگز	 Other
میں	 Other
308	 Number
رنز	 Other
بنا	 Other
کر	 Other
آؤٹ	 Other
ہوگئی	 Other
اور	 Other
اس	 Other
طرح	 Other
انگلینڈ	 Location
کو	 Other
آسٹریلیا	 Location
پر	 Other
122	 Number
رنز	 Other
کی	 Other
برتری	 Other
ملی۔	 Other
 
آسٹریلیا	 Location
کے	 Other
آخری	 Other
پانچ	 Other
کھلاڑی	 Other
تیسرے	 Other
دن	 Other
سکور	 Other
میں	 Other
صرف	 Other
44	 Number
رنز	 Other
کا	 Other
ہی	 Other
اضافہ	 Other
کر	 Other
سکے۔	 Other
 
انگلینڈ	 Location
کی	 Other
جانب	 Other
سے	 Other
تمام	 Other
بولرز	 Other
نے	 Other
ہی	 Other
اچھی	 Other
بولنگ	 Other
کی	 Other
اور	 Other
جیمز اینڈرسن	 Person
نے	 Other
تین	 Number
جبکہ	 Other
سٹوارٹ براڈ	 Person
،	 Other
معین علی	 Person
اور	 Other
مارک	 Other
وڈ	 Other
نے	 Other
دو،	 Other
دو	 Other
وکٹیں	 Other
لی۔	 Other
 
کارڈف	 Location
میں	 Other
جاری	 Other
ایشز	 Other
ٹیسٹ	 Other
سیریز	 Other
کے	 Other
پہلے	 Other
میچ	 Other
میں	 Other
انگلینڈ	 Location
نے	 Other
آسٹریلیا	 Location
کو	 Other
فتح	 Other
کے	 Other
لیے	 Other
412	 Number
رنز	 Other
کا	 Other
ہدف	 Other
دیا	 Other
ہے۔	 Other
 
جمعے	 Other
کو	 Other
میچ	 Other
کے	 Other
تیسرے	 Other
دن	 Other
انگلش	 Other
ٹیم	 Other
اپنی	 Other
دوسری	 Other
اننگز	 Other
میں	 Other
289	 Number
رنز	 Other
بنا	 Other
کر	 Other
آؤٹ	 Other
ہوگئی	 Other
اور	 Other
یوں	 Other
اسے	 Other
آسٹریلیا	 Location
پر	 Other
411	 Number
رنز	 Other
کی	 Other
مجموعی	 Other
برتری	 Other
حاصل	 Other
ہوئی	 Other
ہے۔	 Other
 
آسٹریلوی	 Other
ٹیم	 Other
میچ	 Other
کے	 Other
چوتھے	 Other
دن	 Other
اپنی	 Other
دوسری	 Other
اننگز	 Other
کا	 Other
آغاز	 Other
کرے	 Other
گی۔	 Other
 
آب	 Other
سے	 Other
کچھ	 Other
دیر	 Other
قبل	 Other
جوس بٹلر	 Person
سات،	 Other
بین سٹوکس	 Person
42	 Number
اور	 Other
سٹوورٹ براڈ	 Person
چار	 Number
رنز	 Other
بنا	 Other
کر	 Other
آؤٹ	 Other
ہوئے۔	 Other
 
پہلی	 Other
اننگز	 Other
کی	 Other
طرح	 Other
دوسری	 Other
اننگز	 Other
میں	 Other
بھی	 Other
انگلش	 Other
ٹیم	 Other
کا	 Other
آغاز	 Other
اچھا	 Other
نہ	 Other
تھا	 Other
اور	 Other
اس	 Other
کی	 Other
ابتدائی	 Other
دو	 Number
وکٹیں	 Other
22	 Number
کے	 Other
مجموعی	 Other
سکور	 Other
پر	 Other
گر	 Other
گئی	 Other
تھیں۔	 Other
 
انگلینڈ	 Location
کی	 Other
جانب	 Other
سے	 Other
پہلی	 Other
اننگز	 Other
میں	 Other
سنچری	 Other
بنانے	 Other
والے	 Other
جو روٹ	 Person
دوسری	 Other
اننگز	 Other
میں	 Other
60	 Number
رنز	 Other
بنا	 Other
کر	 Other
مچل جانسن	 Person
کی	 Other
گیند	 Other
پر	 Other
کلین	 Other
بولڈ	 Other
ہوئے۔	 Other
 
اس	 Other
سے	 Other
قبل	 Other
73	 Number
رنز	 Other
پر	 Other
تین	 Number
وکٹیں	 Other
گرنے	 Other
کے	 Other
بعد	 Other
ایئن بیل	 Person
اور	 Other
جو روٹ	 Person
نے	 Other
اننگز	 Other
کو	 Other
سنبھالا	 Other
دیا	 Other
اور	 Other
چوتھی	 Other
وکٹ	 Other
کے	 Other
لیے	 Other
97	 Number
رنز	 Other
کی	 Other
شراکت	 Other
قائم	 Other
کی۔	 Other
 
اس	 Other
موقع	 Other
پر	 Other
مچل جانسن	 Person
نے	 Other
نصف	 Other
سنچری	 Other
بنانے	 Other
والے	 Other
بیل	 Other
کو	 Other
60	 Number
کے	 Other
سکور	 Other
پر	 Other
بولڈ	 Other
کر	 Other
کے	 Other
آسٹریلوی	 Other
ٹیم	 Other
کو	 Other
چوتھی	 Other
کامیابی	 Other
دلوائی۔	 Other
 
بین سٹوکس	 Person
نے	 Other
42	 Number
رنز	 Other
کی	 Other
اننگز	 Other
کھیلی	 Other
تاہم	 Other
تین	 Number
اوورز	 Other
میں	 Other
اوپر	 Other
نیچے	 Other
تین	 Number
وکٹیں	 Other
گرنے	 Other
سے	 Other
انگلش	 Other
ٹیم	 Other
دباؤ	 Other
میں	 Other
آگئی۔	 Other
 
آؤٹ	 Other
ہونے	 Other
والے	 Other
ان	 Other
انگلش	 Other
بلے	 Other
بازوں	 Other
میں	 Other
سٹوکس	 Other
کے	 Other
علاوہ	 Other
جوس بٹلر	 Person
سات	 Number
اور	 Other
سٹوارٹ براڈ	 Person
چار	 Number
رنز	 Other
بنا	 Other
کر	 Other
پویلیئن	 Other
لوٹے۔	 Other
 
آخر	 Other
میں	 Other
مارک وڈ	 Person
نے	 Other
32	 Number
رنز	 Other
کی	 Other
اہم	 Other
اننگز	 Other
کھیل	 Other
کر	 Other
ٹیم	 Other
کو	 Other
289	 Number
کے	 Other
مجموعے	 Other
تک	 Other
پہنچے	 Other
میں	 Other
مدد	 Other
دی۔਍﻿<LOCATION>پاکستان</LOCATION>	 Other
 
اور	 Other
سری لنکا	 Location
کے	 Other
درمیان	 Other
پانچ	 Number
ایک	 Other
روزہ	 Other
میچوں	 Other
کی	 Other
سیریز	 Other
کے	 Other
پہلے	 Other
میچ	 Other
میں	 Other
پاکستان	 Location
نے	 Other
سری لنکا	 Location
کو	 Other
چار	 Other
وکٹوں	 Other
سے	 Other
شکست	 Other
دے	 Other
دی	 Other
ہے۔	 Other
 
پاکستان	 Location
نے	 Other
256	 Number
رنز	 Other
کا	 Other
ہدف	 Other
45.2	 Number
اوورز	 Other
میں	 Other
4	 Number
وکٹوں	 Other
کے	 Other
نقصان	 Other
پر	 Other
پورا	 Other
کر	 Other
لیا۔	 Other
 
پاکستان	 Location
کی	 Other
اننگز	 Other
کی	 Other
خاص	 Other
بات	 Other
محمد حفیظ	 Person
نے	 Other
ذمہ	 Other
دارانہ	 Other
بلے	 Other
بازی	 Other
تھی۔	 Other
 
انھوں	 Other
نے	 Other
10	 Number
چوکوں	 Other
اور	 Other
چار	 Other
چھکوں	 Other
کی	 Other
مدد	 Other
سے	 Other
اپنی	 Other
سنچری	 Other
مکمل	 Other
کی	 Other
اور	 Other
95	 Number
گیندوں	 Other
پر	 Other
103	 Number
رنز	 Other
بنا	 Other
کر	 Other
آؤٹ	 Other
ہوئے۔	 Other
 
محمد حفیظ	 Person
کے	 Other
آؤٹ	 Other
ہونے	 Other
کے	 Other
بعد	 Other
شعیب ملک	 Person
کا	 Other
ساتھ	 Other
دینے	 Other
محمد رضوان	 Person
آئے۔	 Other
 
شعیب ملک	 Person
اور	 Other
محمد رضوان	 Person
نے	 Other
پراعتماد	 Other
بلے	 Other
بازی	 Other
کرتے	 Other
ہوئے	 Other
پاکستان	 Location
کو	 Other
فتح	 Other
سے	 Other
ہمکنار	 Other
کردیا۔	 Other
 
شعیب ملک	 Person
55	 Number
اور	 Other
محمد رضوان	 Person
20	 Number
رنز	 Other
کے	 Other
ساتھ	 Other
ناٹ	 Other
آؤٹ	 Other
رہے۔	 Other
 
پاکستان	 Location
نے	 Other
256	 Number
رنز	 Other
کے	 Other
ہدف	 Other
کے	 Other
تعاقب	 Other
میں	 Other
اننگز	 Other
کا	 Other
آغاز	 Other
کیا	 Other
تو	 Other
پہلے	 Other
آؤٹ	 Other
ہونے	 Other
والے	 Other
کھلاڑی	 Other
کپتان	 Desigation
اظہر علی	 Person
تھے	 Other
جو	 Other
21	 Number
رنز	 Other
بنا	 Other
کر	 Other
میتھیوز	 Person
کے	 Other
ہاتھوں	 Other
آؤٹ	 Other
ہوئے۔	 Other
 
دوسری	 Other
وکٹ	 Other
65	 Number
کے	 Other
مجموعی	 Other
سکور	 Other
پر	 Other
گری	 Other
جب	 Other
احمد شہزاد	 Person
29	 Number
رنز	 Other
بنا	 Other
کر	 Other
لکمل	 Other
کی	 Other
گیند	 Other
پر	 Other
چندی مل	 Person
کے	 Other
ہاتھوں	 Other
کیچ	 Other
آؤٹ	 Other
ہوئے۔	 Other
 
پاکستان	 Location
کی	 Other
تیسری	 Other
وکٹ	 Other
123	 Number
کے	 Other
مجموعی	 Other
سکور	 Other
پر	 Other
گری	 Other
جب	 Other
دلشان	 Person
نے	 Other
بابر اعظم	 Person
کو	 Other
25	 Number
کے	 Other
انفرادی	 Other
سکور	 Other
پر	 Other
ایل	 Other
بی	 Other
ڈبلیو	 Other
آؤٹ	 Other
کیا۔	 Other
 
پاکستان	 Location
کے	 Other
چوتھے	 Other
آؤٹ	 Other
ہونے	 Other
والے	 Other
کھلاڑی	 Other
محمد حفیظ	 Person
تھے	 Other
پریرا	 Other
نے	 Other
اپنی	 Other
ہی	 Other
گیند	 Other
پر	 Other
ان	 Other
کا	 Other
کیچ	 Other
لے	 Other
کر	 Other
انھیں	 Other
آؤٹ	 Other
کیا۔	 Other
 
س	 Other
سے	 Other
قبل	 Other
سری لنکا	 Location
نے	 Other
پہلے	 Other
بیٹنگ	 Other
کرتے	 Other
ہوئے	 Other
آٹھ	 Other
وکٹوں	 Other
کے	 Other
نقصان	 Other
